HCP_ID,STATE,HCP_SPECIALTY,HCP_AGE,HCP_GENDER,STATE_NAME
23452,MD,CARDIOVASCULAR DISEASE,70,M-Male,Maryland
23453,CA,FAMILY MEDICINE,72,F-Female,California
23454,NY,GENERAL SURGERY,69,M-Male,New York
23455,NY,CARDIOVASCULAR DISEASE,72,M-Male,New York
23456,TX,INTERNAL MEDICINE,69,M-Male,Texas
23457,CA,DIAGNOSTIC RADIOLOGY,77,M-Male,California
23458,CA,OTOLARYNGOLOGY,84,M-Male,California
23459,HI,INTERNAL MEDICINE,94,M-Male,Hawaii
23460,MD,PSYCHIATRY,71,M-Male,Maryland
23461,MI,DIAGNOSTIC RADIOLOGY,81,M-Male,Michigan
23462,RI,INTERNAL MEDICINE,66,M-Male,Rhode Island
23463,CA,FAMILY MEDICINE,69,M-Male,California
23464,FL,CARDIOVASCULAR DISEASE,69,M-Male,Florida
23465,NY,FAMILY MEDICINE,66,M-Male,New York
23466,CA,GASTROENTEROLOGY,72,M-Male,California
23467,PA,CARDIOVASCULAR DISEASE,73,M-Male,Pennsylvania
23468,FL,ANATOMIC/CLINICAL PATHOLOGY,76,M-Male,Florida
23469,NJ,DIAGNOSTIC RADIOLOGY,77,M-Male,New Jersey
23470,TX,EMERGENCY MEDICINE,70,M-Male,Texas
23471,TX,FAMILY MEDICINE,80,F-Female,Texas
23472,NJ,ANESTHESIOLOGY,79,M-Male,New Jersey
23473,HI,PEDIATRICS,87,M-Male,Hawaii
23474,FL,FAMILY MEDICINE,66,M-Male,Florida
23475,MD,ANESTHESIOLOGY,80,M-Male,Maryland
23476,PA,ANESTHESIOLOGY,84,M-Male,Pennsylvania
23477,MI,OPHTHALMOLOGY,70,M-Male,Michigan
23478,TX,GENERAL SURGERY,72,M-Male,Texas
23479,GA,PUBLIC HEALTH & GENERAL PREVENTIVE MEDICINE,64,M-Male,Georgia
23480,CA,FAMILY MEDICINE,81,M-Male,California
23481,FL,INTERNAL MEDICINE,68,M-Male,Florida
23482,CA,ANATOMIC/CLINICAL PATHOLOGY,71,M-Male,California
23483,NY,DIAGNOSTIC RADIOLOGY,73,M-Male,New York
23484,NY,PEDIATRICS,71,F-Female,New York
23485,CA,ANESTHESIOLOGY,76,M-Male,California
23486,TX,GENERAL SURGERY,72,M-Male,Texas
23487,CA,FAMILY MEDICINE,80,M-Male,California
23488,PA,INTERNAL MEDICINE,80,M-Male,Pennsylvania
23489,TX,FAMILY MEDICINE,80,M-Male,Texas
23490,CT,INTERNAL MEDICINE,68,M-Male,Connecticut
23491,CA,RHEUMATOLOGY,69,M-Male,California
23492,CA,FAMILY MEDICINE,78,M-Male,California
23493,NY,GENERAL SURGERY,74,M-Male,New York
23494,NY,INTERNAL MEDICINE,67,M-Male,New York
23495,NY,ANESTHESIOLOGY,66,M-Male,New York
23496,FL,CARDIOVASCULAR DISEASE,69,M-Male,Florida
23497,NY,INTERNAL MEDICINE,80,M-Male,New York
23498,MI,GASTROENTEROLOGY,73,M-Male,Michigan
23499,FL,INTERVENTIONAL CARDIOLOGY,64,M-Male,Florida
23500,TX,DIAGNOSTIC RADIOLOGY,80,M-Male,Texas
23501,CA,PEDIATRICS,67,M-Male,California
23502,CA,FAMILY MEDICINE,73,M-Male,California
23503,NJ,INTERNAL MEDICINE,69,M-Male,New Jersey
23504,FL,GASTROENTEROLOGY,76,M-Male,Florida
23505,CA,NEUROLOGY,79,M-Male,California
23506,PA,DIAGNOSTIC RADIOLOGY,75,M-Male,Pennsylvania
23507,FL,CARDIOVASCULAR DISEASE,70,F-Female,Florida
23508,RI,ANATOMIC/CLINICAL PATHOLOGY,73,F-Female,Rhode Island
23509,TN,GENERAL PRACTICE,71,M-Male,Tennessee
23510,CA,INTERNAL MEDICINE,70,M-Male,California
23511,VA,INTERNAL MEDICINE,74,F-Female,Virginia
23512,PA,DIAGNOSTIC RADIOLOGY,74,M-Male,Pennsylvania
23513,NV,HEMATOLOGY/ONCOLOGY,71,M-Male,Nevada
23514,VA,GENERAL SURGERY,75,M-Male,Virginia
23515,MI,RADIOLOGY,79,M-Male,Michigan
23516,NY,INTERNAL MEDICINE,71,M-Male,New York
23517,CA,INTERNAL MEDICINE,69,M-Male,California
23518,CA,INTERNAL MEDICINE,70,M-Male,California
23519,MI,RADIOLOGY,77,M-Male,Michigan
23520,VA,"ENDOCRINOLOGY, DIABETES & METABOLISM",73,M-Male,Virginia
23521,FL,INTERNAL MEDICINE,67,M-Male,Florida
23522,PA,EMERGENCY MEDICINE,67,M-Male,Pennsylvania
23523,FL,CARDIOVASCULAR DISEASE,70,M-Male,Florida
23524,MI,DIAGNOSTIC RADIOLOGY,76,M-Male,Michigan
23525,MD,INTERNAL MEDICINE,68,M-Male,Maryland
23526,VA,INTERNAL MEDICINE,66,M-Male,Virginia
23527,PA,RADIOLOGY,76,M-Male,Pennsylvania
23528,NY,GASTROENTEROLOGY,74,M-Male,New York
23529,LA,ANATOMIC/CLINICAL PATHOLOGY,69,F-Female,Louisiana
23530,NJ,RADIOLOGY,81,M-Male,New Jersey
23531,IL,ANATOMIC/CLINICAL PATHOLOGY,78,M-Male,Illinois
23532,OH,INTERNAL MEDICINE/PEDIATRICS,66,M-Male,Ohio
23533,NJ,INTERNAL MEDICINE,66,M-Male,New Jersey
23534,NY,DIAGNOSTIC RADIOLOGY,76,M-Male,New York
23535,TX,CARDIOVASCULAR DISEASE,78,M-Male,Texas
23536,FL,INTERNAL MEDICINE,74,M-Male,Florida
23537,FL,ANESTHESIOLOGY,77,M-Male,Florida
23538,NV,ANESTHESIOLOGY,75,F-Female,Nevada
23539,CA,ANATOMIC/CLINICAL PATHOLOGY,76,F-Female,California
23540,DC,PHYSICAL MEDICINE & REHABILITATION,78,F-Female,
23541,NJ,INTERNAL MEDICINE,66,M-Male,New Jersey
23542,CA,INTERNAL MEDICINE,80,M-Male,California
23543,NY,GASTROENTEROLOGY,71,M-Male,New York
23544,FL,INTERNAL MEDICINE,63,M-Male,Florida
23545,CA,EMERGENCY MEDICINE,73,M-Male,California
23546,FL,EMERGENCY MEDICINE,66,M-Male,Florida
23547,NY,EMERGENCY MEDICINE,77,M-Male,New York
23548,FL,CARDIOVASCULAR DISEASE,72,M-Male,Florida
23549,FL,PULMONARY DISEASE,69,M-Male,Florida
23550,WI,ANATOMIC PATHOLOGY,79,M-Male,Wisconsin
23551,NJ,PULMONARY DISEASE,74,M-Male,New Jersey
23552,TX,FAMILY MEDICINE,69,M-Male,Texas
23553,PA,EMERGENCY MEDICINE,68,M-Male,Pennsylvania
23554,RI,DIAGNOSTIC RADIOLOGY,72,M-Male,Rhode Island
23555,FL,ANATOMIC/CLINICAL PATHOLOGY,67,M-Male,Florida
23556,NJ,ANATOMIC/CLINICAL PATHOLOGY,85,M-Male,New Jersey
23557,CA,CARDIOVASCULAR DISEASE,77,M-Male,California
23558,TX,FAMILY MEDICINE,66,M-Male,Texas
23559,MA,DERMATOLOGY,65,F-Female,Massachusetts
23560,IN,FAMILY MEDICINE,64,F-Female,Indiana
23561,MO,DIAGNOSTIC RADIOLOGY,72,F-Female,Missouri
23562,HI,PEDIATRICS,74,M-Male,Hawaii
23563,CA,ANATOMIC/CLINICAL PATHOLOGY,86,M-Male,California
23564,WI,FAMILY MEDICINE,66,M-Male,Wisconsin
23565,WI,DIAGNOSTIC RADIOLOGY,73,M-Male,Wisconsin
23566,NC,HEMATOLOGY/ONCOLOGY,69,M-Male,North Carolina
23567,WV,OPHTHALMOLOGY,70,M-Male,West Virginia
23568,VA,HEMATOLOGY/ONCOLOGY,71,M-Male,Virginia
23569,MD,ANATOMIC/CLINICAL PATHOLOGY,76,M-Male,Maryland
23570,MD,EMERGENCY MEDICINE,68,M-Male,Maryland
23571,FL,EMERGENCY MEDICINE,69,M-Male,Florida
23572,NY,NUCLEAR MEDICINE,74,M-Male,New York
23573,AZ,INTERNAL MEDICINE,66,M-Male,Arizona
23574,WV,FAMILY MEDICINE,70,M-Male,West Virginia
23575,WA,EMERGENCY MEDICINE,71,M-Male,Washington
23576,OR,DIAGNOSTIC RADIOLOGY,71,M-Male,Oregon
23577,CO,FAMILY MEDICINE,66,M-Male,Colorado
23578,MD,EMERGENCY MEDICINE,69,F-Female,Maryland
23579,ME,PULMONARY DISEASE,69,M-Male,Maine
23580,UT,EMERGENCY MEDICINE,69,M-Male,Utah
23581,CA,GENERAL PRACTICE,77,M-Male,California
23582,TX,DIAGNOSTIC RADIOLOGY,68,M-Male,Texas
23583,TX,EMERGENCY MEDICINE,69,M-Male,Texas
23584,TX,ANATOMIC/CLINICAL PATHOLOGY,69,F-Female,Texas
23585,OR,GASTROENTEROLOGY,78,M-Male,Oregon
23586,DE,DIAGNOSTIC RADIOLOGY,68,M-Male,Delaware
23587,CO,FAMILY MEDICINE,66,M-Male,Colorado
23588,OH,EMERGENCY MEDICINE,65,M-Male,Ohio
23589,PA,FAMILY MEDICINE,66,F-Female,Pennsylvania
23590,CA,INTERNAL MEDICINE,73,F-Female,California
23591,SC,FAMILY MEDICINE,72,M-Male,South Carolina
23592,VA,RADIATION ONCOLOGY,70,M-Male,Virginia
23593,UT,PAIN MEDICINE,71,M-Male,Utah
23594,FL,PEDIATRICS,66,F-Female,Florida
23595,TX,PEDIATRICS,72,M-Male,Texas
23596,TX,EMERGENCY MEDICINE,71,M-Male,Texas
23597,TX,FAMILY MEDICINE,67,M-Male,Texas
23598,MN,OTOLARYNGOLOGY,68,M-Male,Minnesota
23599,TX,FAMILY MEDICINE,69,M-Male,Texas
23600,TX,FAMILY MEDICINE,68,M-Male,Texas
23601,ME,ANESTHESIOLOGY,70,M-Male,Maine
23602,AR,DIAGNOSTIC RADIOLOGY,66,M-Male,Arkansas
23603,TX,INTERNAL MEDICINE,67,M-Male,Texas
23604,CA,DERMATOLOGY,67,F-Female,California
23605,FL,NEUROLOGY,69,M-Male,Florida
23606,MD,FAMILY MEDICINE,66,M-Male,Maryland
23607,VA,INTERNAL MEDICINE,67,M-Male,Virginia
23608,PA,NUCLEAR MEDICINE,67,M-Male,Pennsylvania
23609,VA,OPHTHALMOLOGY,73,M-Male,Virginia
23610,FL,ANESTHESIOLOGY,71,M-Male,Florida
23611,TX,FAMILY MEDICINE,66,M-Male,Texas
23612,MI,DIAGNOSTIC RADIOLOGY,70,M-Male,Michigan
23613,CA,INTERNAL MEDICINE,74,F-Female,California
23614,TX,INTERNAL MEDICINE,75,M-Male,Texas
23615,TX,FAMILY MEDICINE,68,M-Male,Texas
23616,NV,ANATOMIC/CLINICAL PATHOLOGY,67,M-Male,Nevada
23617,FL,ANATOMIC/CLINICAL PATHOLOGY,68,M-Male,Florida
23618,TX,ANESTHESIOLOGY,71,M-Male,Texas
23619,TX,FAMILY MEDICINE,71,M-Male,Texas
23620,CA,DIAGNOSTIC RADIOLOGY,67,M-Male,California
23621,VT,DIAGNOSTIC RADIOLOGY,70,M-Male,Vermont
23622,CA,FAMILY MEDICINE,64,M-Male,California
23623,TX,GENERAL SURGERY,69,M-Male,Texas
23624,TX,FAMILY MEDICINE,67,M-Male,Texas
23625,TX,EMERGENCY MEDICINE,66,M-Male,Texas
23626,TX,OBSTETRICS & GYNECOLOGY,68,M-Male,Texas
23627,TX,ANATOMIC/CLINICAL PATHOLOGY,68,F-Female,Texas
23628,TX,FAMILY MEDICINE,67,M-Male,Texas
23629,TX,ORTHOPEDIC SURGERY,68,M-Male,Texas
23630,AL,ANESTHESIOLOGY,73,M-Male,Alabama
23631,MS,DIAGNOSTIC RADIOLOGY,79,M-Male,Mississippi
23632,FL,RADIOLOGY,80,M-Male,Florida
23633,TX,FAMILY MEDICINE,68,F-Female,Texas
23634,TX,INTERNAL MEDICINE,73,M-Male,Texas
23635,LA,EMERGENCY MEDICINE,74,F-Female,Louisiana
23636,TX,DIAGNOSTIC RADIOLOGY,67,M-Male,Texas
23637,TX,ANESTHESIOLOGY,69,M-Male,Texas
23638,TX,ANESTHESIOLOGY,70,M-Male,Texas
23639,TX,NUCLEAR MEDICINE,71,M-Male,Texas
23640,CO,DIAGNOSTIC RADIOLOGY,77,M-Male,Colorado
23641,TX,DIAGNOSTIC RADIOLOGY,80,M-Male,Texas
23642,OK,CARDIOVASCULAR DISEASE,65,M-Male,Oklahoma
23643,TN,INTERNAL MEDICINE,72,M-Male,Tennessee
23644,FL,EMERGENCY MEDICINE,73,M-Male,Florida
23645,IL,ANESTHESIOLOGY,72,M-Male,Illinois
23646,KY,CARDIOVASCULAR DISEASE,66,M-Male,Kentucky
23647,TN,GASTROENTEROLOGY,68,M-Male,Tennessee
23648,TN,FAMILY MEDICINE,70,M-Male,Tennessee
23649,AL,ANATOMIC/CLINICAL PATHOLOGY,70,M-Male,Alabama
23650,SC,EMERGENCY MEDICINE,66,M-Male,South Carolina
23651,NC,INTERNAL MEDICINE,75,M-Male,North Carolina
23652,DC,EMERGENCY MEDICINE,79,M-Male,
23653,AZ,INTERNAL MEDICINE,65,F-Female,Arizona
23654,SD,UROLOGY,72,M-Male,South Dakota
23655,TX,DIAGNOSTIC RADIOLOGY,80,M-Male,Texas
23656,FL,ANESTHESIOLOGY,73,M-Male,Florida
23657,TX,EMERGENCY MEDICINE,75,M-Male,Texas
23658,TN,DIAGNOSTIC RADIOLOGY,70,M-Male,Tennessee
23659,TN,DIAGNOSTIC RADIOLOGY,69,F-Female,Tennessee
23660,FL,RADIOLOGY,73,M-Male,Florida
23661,FL,FAMILY MEDICINE,63,F-Female,Florida
23662,CA,RADIOLOGY,67,M-Male,California
23663,PA,NEPHROLOGY,67,M-Male,Pennsylvania
23664,PA,DIAGNOSTIC RADIOLOGY,69,F-Female,Pennsylvania
23665,CA,DIAGNOSTIC RADIOLOGY,81,M-Male,California
23666,PA,CARDIOVASCULAR DISEASE,71,M-Male,Pennsylvania
23667,TN,EMERGENCY MEDICINE,68,M-Male,Tennessee
23668,TN,DERMATOLOGY,67,M-Male,Tennessee
23669,HI,EMERGENCY MEDICINE,68,M-Male,Hawaii
23670,GA,PSYCHIATRY,76,M-Male,Georgia
23671,MS,ANATOMIC/CLINICAL PATHOLOGY,53,M-Male,Mississippi
23672,SC,DIAGNOSTIC RADIOLOGY,76,M-Male,South Carolina
23673,SC,FAMILY MEDICINE,84,M-Male,South Carolina
23674,MD,INTERNAL MEDICINE,66,F-Female,Maryland
23675,FL,CARDIOVASCULAR DISEASE,65,M-Male,Florida
23676,NY,GENERAL PRACTICE,69,M-Male,New York
23677,CA,DIAGNOSTIC RADIOLOGY,66,M-Male,California
23678,CA,DIAGNOSTIC RADIOLOGY,71,M-Male,California
23679,CO,INTERNAL MEDICINE,73,M-Male,Colorado
23680,PA,OPHTHALMOLOGY,68,M-Male,Pennsylvania
23681,PA,DIAGNOSTIC RADIOLOGY,67,M-Male,Pennsylvania
23682,PA,OPHTHALMOLOGY,68,F-Female,Pennsylvania
23683,DE,DIAGNOSTIC RADIOLOGY,68,M-Male,Delaware
23684,PA,NEPHROLOGY,74,M-Male,Pennsylvania
23685,PA,FAMILY MEDICINE,63,M-Male,Pennsylvania
23686,PA,CARDIOVASCULAR DISEASE,64,M-Male,Pennsylvania
23687,SC,DIAGNOSTIC RADIOLOGY,68,M-Male,South Carolina
23688,GA,CARDIOVASCULAR DISEASE,71,M-Male,Georgia
23689,SC,INTERNAL MEDICINE,77,F-Female,South Carolina
23690,PA,INTERNAL MEDICINE,67,M-Male,Pennsylvania
23691,SC,FAMILY MEDICINE,66,M-Male,South Carolina
23692,SC,PEDIATRICS,73,M-Male,South Carolina
23693,FL,INTERNAL MEDICINE,74,F-Female,Florida
23694,RI,FAMILY MEDICINE,70,F-Female,Rhode Island
23695,FL,CARDIOVASCULAR DISEASE,67,M-Male,Florida
23696,NJ,CLINICAL CARDIAC ELECTROPHYSIOLOGY,68,M-Male,New Jersey
23697,NC,EMERGENCY MEDICINE,73,M-Male,North Carolina
23698,CO,DIAGNOSTIC RADIOLOGY,68,M-Male,Colorado
23699,TN,NUCLEAR MEDICINE,66,M-Male,Tennessee
23700,CA,PEDIATRICS,76,F-Female,California
23701,MD,INTERNAL MEDICINE,65,M-Male,Maryland
23702,NY,GASTROENTEROLOGY,71,M-Male,New York
23703,PA,INTERNAL MEDICINE,70,M-Male,Pennsylvania
23704,NY,RADIOLOGY,68,M-Male,New York
23705,FL,EMERGENCY MEDICINE,73,M-Male,Florida
23706,TX,ANATOMIC/CLINICAL PATHOLOGY,79,M-Male,Texas
23707,PA,INTERNAL MEDICINE,79,M-Male,Pennsylvania
23708,PA,PEDIATRICS,79,M-Male,Pennsylvania
23709,MD,INTERNAL MEDICINE,73,M-Male,Maryland
23710,MA,CARDIOVASCULAR DISEASE,65,M-Male,Massachusetts
23711,TX,"ENDOCRINOLOGY, DIABETES & METABOLISM",71,M-Male,Texas
23712,NJ,FAMILY MEDICINE,65,M-Male,New Jersey
23713,DE,CARDIOVASCULAR DISEASE,66,M-Male,Delaware
23714,PA,INTERNAL MEDICINE,70,M-Male,Pennsylvania
23715,CA,GASTROENTEROLOGY,79,M-Male,California
23716,IL,CARDIOVASCULAR DISEASE,66,M-Male,Illinois
23717,NJ,INTERNAL MEDICINE,67,M-Male,New Jersey
23718,NJ,EMERGENCY MEDICINE,71,M-Male,New Jersey
23719,CA,FAMILY MEDICINE,69,F-Female,California
23720,PA,PEDIATRICS,66,F-Female,Pennsylvania
23721,PA,OPHTHALMOLOGY,69,M-Male,Pennsylvania
23722,NV,DIAGNOSTIC RADIOLOGY,73,M-Male,Nevada
23723,OK,OPHTHALMOLOGY,67,M-Male,Oklahoma
23724,OK,DIAGNOSTIC RADIOLOGY,72,F-Female,Oklahoma
23725,AZ,DIAGNOSTIC RADIOLOGY,67,M-Male,Arizona
23726,CA,GASTROENTEROLOGY,80,M-Male,California
23727,PA,ANESTHESIOLOGY,67,F-Female,Pennsylvania
23728,PA,INTERNAL MEDICINE,72,M-Male,Pennsylvania
23729,OR,FAMILY MEDICINE,72,M-Male,Oregon
23730,OR,FAMILY MEDICINE,74,M-Male,Oregon
23731,FL,NEPHROLOGY,67,M-Male,Florida
23732,OK,UROLOGY,68,M-Male,Oklahoma
23733,CA,INTERNAL MEDICINE,71,M-Male,California
23734,CA,NEPHROLOGY,69,M-Male,California
23735,OK,DIAGNOSTIC RADIOLOGY,74,M-Male,Oklahoma
23736,OH,EMERGENCY MEDICINE,70,M-Male,Ohio
23737,OH,FAMILY MEDICINE,73,M-Male,Ohio
23738,OH,FAMILY MEDICINE,72,F-Female,Ohio
23739,FL,EMERGENCY MEDICINE,73,M-Male,Florida
23740,OH,INTERNAL MEDICINE,64,F-Female,Ohio
23741,CA,CARDIOVASCULAR DISEASE,68,M-Male,California
23742,KY,DIAGNOSTIC RADIOLOGY,71,M-Male,Kentucky
23743,MI,CLINICAL CARDIAC ELECTROPHYSIOLOGY,64,M-Male,Michigan
23744,NC,GASTROENTEROLOGY,65,M-Male,North Carolina
23745,OH,EMERGENCY MEDICINE,72,M-Male,Ohio
23746,OH,CHILD & ADOLESCENT PSYCHIATRY,75,M-Male,Ohio
23747,FL,DIAGNOSTIC RADIOLOGY,74,M-Male,Florida
23748,CA,"ENDOCRINOLOGY, DIABETES & METABOLISM",77,M-Male,California
23749,CA,ANATOMIC/CLINICAL PATHOLOGY,82,M-Male,California
23750,CA,ANATOMIC/CLINICAL PATHOLOGY,69,F-Female,California
23751,OH,FAMILY MEDICINE,69,M-Male,Ohio
23752,OH,RADIOLOGY,69,M-Male,Ohio
23753,OH,RADIOLOGY,67,M-Male,Ohio
23754,WA,FAMILY MEDICINE,66,M-Male,Washington
23755,OH,FAMILY MEDICINE,67,M-Male,Ohio
23756,OH,CARDIOVASCULAR DISEASE,73,M-Male,Ohio
23757,OH,PEDIATRICS,73,M-Male,Ohio
23758,CA,ANATOMIC/CLINICAL PATHOLOGY,79,M-Male,California
23759,FL,DIAGNOSTIC RADIOLOGY,68,M-Male,Florida
23760,RI,DIAGNOSTIC RADIOLOGY,73,M-Male,Rhode Island
23761,CA,DIAGNOSTIC RADIOLOGY,76,M-Male,California
23762,FL,EMERGENCY MEDICINE,65,M-Male,Florida
23763,OH,EMERGENCY MEDICINE,72,M-Male,Ohio
23764,IN,FAMILY MEDICINE,64,M-Male,Indiana
23765,OH,DIAGNOSTIC RADIOLOGY,70,M-Male,Ohio
23766,OH,PEDIATRICS,69,M-Male,Ohio
23767,NY,RADIOLOGY,76,M-Male,New York
23768,IL,DIAGNOSTIC RADIOLOGY,70,M-Male,Illinois
23769,OH,EMERGENCY MEDICINE,79,F-Female,Ohio
23770,TN,INTERNAL MEDICINE,68,F-Female,Tennessee
23771,MI,RADIOLOGY,66,F-Female,Michigan
23772,SC,INTERNAL MEDICINE,73,M-Male,South Carolina
23773,TN,FAMILY MEDICINE,66,M-Male,Tennessee
23774,FL,DIAGNOSTIC RADIOLOGY,71,M-Male,Florida
23775,NY,PEDIATRICS,65,F-Female,New York
23776,CA,DIAGNOSTIC RADIOLOGY,71,M-Male,California
23777,NY,DIAGNOSTIC RADIOLOGY,71,M-Male,New York
23778,UT,FAMILY MEDICINE,69,M-Male,Utah
23779,NC,INTERNAL MEDICINE,70,M-Male,North Carolina
23780,SC,FAMILY MEDICINE,68,M-Male,South Carolina
23781,NY,INTERNAL MEDICINE,68,M-Male,New York
23782,NJ,NEPHROLOGY,68,M-Male,New Jersey
23783,CA,UROLOGY,47,M-Male,California
23784,GA,NEUROLOGICAL SURGERY,78,M-Male,Georgia
23785,NJ,GASTROENTEROLOGY,71,M-Male,New Jersey
23786,CA,DIAGNOSTIC RADIOLOGY,78,M-Male,California
23787,CT,DERMATOLOGY,66,F-Female,Connecticut
23788,AZ,DIAGNOSTIC RADIOLOGY,71,M-Male,Arizona
23789,OH,EMERGENCY MEDICINE,74,M-Male,Ohio
23790,MO,DIAGNOSTIC RADIOLOGY,69,M-Male,Missouri
23791,MA,INTERNAL MEDICINE,69,F-Female,Massachusetts
23792,CA,DIAGNOSTIC RADIOLOGY,73,M-Male,California
23793,MD,UROLOGY,71,M-Male,Maryland
23794,NY,SURGICAL ONCOLOGY,67,F-Female,New York
23795,NJ,MATERNAL & FETAL MEDICINE,74,M-Male,New Jersey
23796,NJ,FAMILY MEDICINE,68,M-Male,New Jersey
23797,NY,ANATOMIC/CLINICAL PATHOLOGY,70,F-Female,New York
23798,CA,DIAGNOSTIC RADIOLOGY,77,M-Male,California
23799,FL,CARDIOVASCULAR DISEASE,68,M-Male,Florida
23800,NY,CARDIOVASCULAR DISEASE,69,M-Male,New York
23801,TN,GASTROENTEROLOGY,71,M-Male,Tennessee
23802,TX,NEUROLOGICAL SURGERY,72,M-Male,Texas
23803,NY,CARDIOVASCULAR DISEASE,67,M-Male,New York
23804,NY,OPHTHALMOLOGY,68,M-Male,New York
23805,NJ,ANATOMIC/CLINICAL PATHOLOGY,72,F-Female,New Jersey
23806,FL,RADIOLOGY,83,M-Male,Florida
23807,NY,RADIOLOGY,73,M-Male,New York
23808,CO,INTERNAL MEDICINE,66,M-Male,Colorado
23809,NY,NUCLEAR MEDICINE,70,M-Male,New York
23810,NY,PSYCHIATRY,86,M-Male,New York
23811,NY,GASTROENTEROLOGY,69,M-Male,New York
23812,MA,FAMILY MEDICINE,68,M-Male,Massachusetts
23813,TX,ANATOMIC/CLINICAL PATHOLOGY,78,M-Male,Texas
23814,NY,PEDIATRICS,76,F-Female,New York
23815,CT,INTERNAL MEDICINE,69,M-Male,Connecticut
23816,NY,OBSTETRICS & GYNECOLOGY,73,F-Female,New York
23817,NY,DIAGNOSTIC RADIOLOGY,65,M-Male,New York
23818,NY,INTERNAL MEDICINE,66,M-Male,New York
23819,CA,INTERNAL MEDICINE,66,M-Male,California
23820,NJ,VASCULAR SURGERY,70,M-Male,New Jersey
23821,FL,"ENDOCRINOLOGY, DIABETES & METABOLISM",82,M-Male,Florida
23822,NJ,NEPHROLOGY,72,M-Male,New Jersey
23823,NY,CARDIOVASCULAR DISEASE,72,M-Male,New York
23824,FL,CARDIOVASCULAR DISEASE,77,M-Male,Florida
23825,MA,INTERNAL MEDICINE,67,F-Female,Massachusetts
23826,NY,CARDIOVASCULAR DISEASE,68,M-Male,New York
23827,PA,"ENDOCRINOLOGY, DIABETES & METABOLISM",72,F-Female,Pennsylvania
23828,OH,EMERGENCY MEDICINE,64,M-Male,Ohio
23829,FL,DIAGNOSTIC RADIOLOGY,71,M-Male,Florida
23830,NJ,INFECTIOUS DISEASE,71,F-Female,New Jersey
23831,NY,DIAGNOSTIC RADIOLOGY,75,M-Male,New York
23832,NY,INTERNAL MEDICINE,72,M-Male,New York
23833,NY,GASTROENTEROLOGY,72,M-Male,New York
23834,CA,DIAGNOSTIC RADIOLOGY,75,M-Male,California
23835,KS,CARDIOVASCULAR DISEASE,69,M-Male,Kansas
23836,NY,DIAGNOSTIC RADIOLOGY,72,M-Male,New York
23837,VA,FAMILY MEDICINE,71,M-Male,Virginia
23838,FL,ANATOMIC/CLINICAL PATHOLOGY,82,M-Male,Florida
23839,NY,PEDIATRICS,65,F-Female,New York
23840,NY,FAMILY MEDICINE,67,M-Male,New York
23841,NY,EMERGENCY MEDICINE,72,M-Male,New York
23842,NY,DIAGNOSTIC RADIOLOGY,69,M-Male,New York
23843,NY,RADIOLOGY,72,M-Male,New York
23844,FL,CARDIOVASCULAR DISEASE,69,M-Male,Florida
23845,FL,ANESTHESIOLOGY,66,M-Male,Florida
23846,NY,CARDIOVASCULAR DISEASE,66,M-Male,New York
23847,VA,INTERNAL MEDICINE,68,M-Male,Virginia
23848,WA,EMERGENCY MEDICINE,66,M-Male,Washington
23849,NY,UROLOGY,68,M-Male,New York
23850,NY,INTERNAL MEDICINE,71,M-Male,New York
23851,MD,DIAGNOSTIC RADIOLOGY,68,M-Male,Maryland
23852,DC,DIAGNOSTIC RADIOLOGY,69,F-Female,
23853,NY,DIAGNOSTIC RADIOLOGY,70,M-Male,New York
23854,TX,DIAGNOSTIC RADIOLOGY,72,M-Male,Texas
23855,NM,FAMILY MEDICINE,74,M-Male,New Mexico
23856,NC,DIAGNOSTIC RADIOLOGY,72,M-Male,North Carolina
23857,FL,OTOLARYNGOLOGY,69,M-Male,Florida
23858,PA,GASTROENTEROLOGY,70,M-Male,Pennsylvania
23859,NV,FAMILY MEDICINE,68,M-Male,Nevada
23860,IA,INTERNAL MEDICINE,67,M-Male,Iowa
23861,MN,FAMILY MEDICINE,66,M-Male,Minnesota
23862,NY,DIAGNOSTIC RADIOLOGY,69,F-Female,New York
23863,DC,DIAGNOSTIC RADIOLOGY,73,M-Male,
23864,CA,DIAGNOSTIC RADIOLOGY,74,M-Male,California
23865,FL,DIAGNOSTIC RADIOLOGY,73,M-Male,Florida
23866,MD,INTERNAL MEDICINE,78,M-Male,Maryland
23867,DC,RADIOLOGY,83,M-Male,
23868,PA,DIAGNOSTIC RADIOLOGY,67,M-Male,Pennsylvania
23869,NJ,EMERGENCY MEDICINE,78,M-Male,New Jersey
23870,IN,RADIOLOGY,68,M-Male,Indiana
23871,NE,INTERNAL MEDICINE,67,M-Male,Nebraska
23872,NE,FAMILY MEDICINE,70,M-Male,Nebraska
23873,CA,EMERGENCY MEDICINE,72,M-Male,California
23874,MI,ANATOMIC/CLINICAL PATHOLOGY,79,M-Male,Michigan
23875,CT,MEDICAL ONCOLOGY,67,F-Female,Connecticut
23876,ME,PEDIATRICS,66,M-Male,Maine
23877,CA,GENERAL SURGERY,70,M-Male,California
23878,AZ,SLEEP MEDICINE,68,M-Male,Arizona
23879,NV,FAMILY MEDICINE,80,M-Male,Nevada
23880,CA,ANATOMIC/CLINICAL PATHOLOGY,80,M-Male,California
23881,NE,PEDIATRIC CARDIOLOGY,75,M-Male,Nebraska
